BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),Has_Steam,Has_Gas,Has_Electricity,GFA_Education,GFA_Logistique_Stockage,GFA_Services_Publics_Industrie,GFA_Bureau_Finance,GFA_Commerce_Retail,GFA_Culture_Loisirs_Culte,GFA_Sante,GFA_Commerce_Alimentaire,GFA_Autre,GFA_Hotellerie_Logement,Nbhd_BALLARD,Nbhd_CENTRAL,Nbhd_DELRIDGE,Nbhd_DOWNTOWN,Nbhd_EAST,Nbhd_GREATER DUWAMISH,Nbhd_LAKE UNION,Nbhd_MAGNOLIA / QUEEN ANNE,Nbhd_NORTH,Nbhd_NORTHEAST,Nbhd_NORTHWEST,Nbhd_SOUTHEAST,Nbhd_SOUTHWEST
69,1.0,1,0,37377,3040978.0,0,1,1,0.0,0.0,0.0,840.0,34771.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1.0,1,0,29380,856088.625,0,0,1,0.0,16768.0,0.0,6837.0,0.0,0.0,0.0,0.0,5775.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,1.0,2,0,22688,331675.0,0,1,1,0.0,0.0,0.0,0.0,0.0,22688.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,1.0,2,0,22364,1467029.75,0,1,1,22364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1.0,2,0,41262,1903455.875,0,0,1,0.0,0.0,0.0,40738.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,1.0,2,0,43183,7408342.0,0,1,1,0.0,0.0,11497.0,26580.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,1.0,3,0,45680,2077039.375,0,1,1,0.0,0.0,0.0,0.0,0.0,45680.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,1.0,14,0,724148,37797084.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,1.0,1,0,23562,531737.1875,0,0,1,0.0,0.0,0.0,15212.0,0.0,18278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1.0,4,0,28844,910718.6875,0,0,1,0.0,0.0,0.0,10292.0,0.0,0.0,0.0,0.0,10200.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,1.0,1,0,21101,675772.875,0,1,1,0.0,18373.0,0.0,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
102,1.0,2,0,45594,1351267.875,0,0,1,0.0,45594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,1.0,1,0,26660,2241280.5,0,0,1,0.0,0.0,26660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,1.0,1,0,28126,870625.8125,0,1,1,0.0,21780.0,0.0,6346.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1.0,1,0,35000,378714.4063,0,0,1,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1.0,1,0,26150,1208407.625,0,1,1,0.0,26150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,1.0,2,0,24000,1088556.25,0,0,1,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1.0,5,0,43594,2478045.5,0,1,1,40809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,1.0,1,0,28080,794724.625,0,1,1,0.0,25580.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,1.0,2,0,51298,5655578.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,51298.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,1.0,1,0,22047,265774.9063,0,0,1,0.0,0.0,0.0,0.0,0.0,22898.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1.0,1,0,31600,3363535.5,0,1,1,0.0,31600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,1.0,1,0,35289,876425.0,0,1,1,0.0,35289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1.0,1,0,28920,1750419.0,0,1,1,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1.0,1,0,22176,736428.625,0,1,1,0.0,22176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,1.0,3,0,39927,3568419.5,0,0,1,0.0,0.0,0.0,39541.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,1.0,1,0,30610,4294550.0,0,1,1,0.0,0.0,0.0,7290.0,0.0,23320.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,1.0,2,6350,20580,1002995.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,26930.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,1.0,2,0,38745,2890379.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,65069.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,1.0,2,0,20296,855665.125,0,0,1,0.0,20296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,1.0,2,0,22135,1261634.5,0,1,1,0.0,0.0,0.0,8116.0,3200.0,0.0,10388.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,1.0,3,0,38378,1645605.125,0,1,1,0.0,3312.0,0.0,0.0,0.0,0.0,35066.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,1.0,2,0,33576,1275231.75,0,1,1,0.0,33576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,1.0,1,0,33005,10642754.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34982.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,1.0,1,0,20971,729397.1875,0,0,1,0.0,23483.0,0.0,0.0,10360.0,0.0,8509.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,1.0,3,0,23910,873577.3125,0,1,1,0.0,0.0,0.0,20000.0,3910.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,1.0,2,0,21765,431390.4063,0,1,1,0.0,0.0,0.0,0.0,0.0,21765.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,1.0,2,0,2200000,114648520.0,0,1,1,1719643.0,318960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,1.0,2,0,26560,1751483.875,0,1,1,0.0,0.0,0.0,0.0,0.0,26560.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1.0,2,0,20140,116486.6016,0,0,1,0.0,20140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1.0,2,0,38845,6917280.0,0,1,1,0.0,6000.0,0.0,0.0,38845.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,1.0,1,0,26092,7619445.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25946.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,1.0,1,0,25500,1213869.75,0,1,1,0.0,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1.0,1,0,41895,1242311.5,0,1,1,0.0,37524.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,1.0,2,0,56193,2497942.75,0,1,1,0.0,0.0,0.0,0.0,56193.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,1.0,3,0,35448,1379932.5,0,1,1,35448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,1.0,1,0,29214,9336239.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29214.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,1.0,1,43035,46068,14029480.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47034.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,1.0,1,0,32000,1331122.125,0,1,1,0.0,0.0,0.0,4700.0,0.0,29880.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,1.0,2,0,31140,935580.3125,0,1,1,0.0,6900.0,0.0,0.0,9400.0,0.0,0.0,0.0,14840.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1.0,3,0,41478,3035962.25,0,1,1,0.0,31932.0,0.0,9546.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,1.0,1,0,39840,752104.0,0,0,1,0.0,39840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,1.0,1,15576,15000,1533245.75,0,1,1,0.0,0.0,15000.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,1.0,2,0,21528,306911.0938,0,1,1,0.0,0.0,0.0,0.0,0.0,21528.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,1.0,2,0,30000,1094940.75,0,1,1,0.0,0.0,0.0,0.0,25828.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,1.0,2,0,30087,5274642.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30554.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1.0,1,0,40445,786253.6875,0,1,1,0.0,0.0,0.0,0.0,0.0,40445.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1.0,1,0,23500,1137967.5,0,1,1,0.0,0.0,0.0,0.0,23500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,1.0,1,0,22420,1404253.75,0,1,1,0.0,0.0,0.0,0.0,23067.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,1.0,1,0,25842,8518313.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25987.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1.0,3,0,26389,1208035.375,0,0,1,0.0,0.0,0.0,16766.0,0.0,9623.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,1.0,3,0,25859,858780.625,0,1,1,0.0,4000.0,0.0,25859.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,1.0,1,0,25600,1730600.625,0,1,1,0.0,20600.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,1.0,1,0,23169,222255.9063,0,0,1,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1.0,4,8399,33385,1294615.25,0,0,1,0.0,8399.0,0.0,33385.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,1.0,1,0,56884,1388345.125,0,1,1,0.0,56884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1.0,1,0,32810,2017967.75,0,1,1,0.0,0.0,0.0,0.0,32810.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,1.0,3,0,30989,97690.39844,0,0,1,0.0,30989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,1.0,3,0,39952,57133.19922,0,0,1,0.0,39952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,1.0,2,0,20022,657385.8125,0,0,1,0.0,0.0,0.0,20784.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,1.0,2,0,36498,520011.8125,0,1,1,0.0,35429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,1.0,1,0,35946,469499.8125,0,1,1,0.0,31845.0,0.0,4101.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1.0,4,5680,24472,845044.125,0,1,1,0.0,4968.0,0.0,25184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1.0,4,0,22365,727385.8125,0,0,1,0.0,0.0,0.0,21617.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1.0,4,0,30172,904059.875,0,0,1,0.0,0.0,0.0,30172.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,1.0,4,0,42500,241478.5938,0,0,1,0.0,42500.0,0.0,0.0,5091.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,1.0,4,0,23032,1121537.75,0,0,1,0.0,0.0,0.0,14448.0,1460.0,0.0,0.0,5300.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,1.0,3,4914,40836,7240274.0,0,1,1,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,42850.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,1.0,2,0,23500,1686405.0,0,1,1,0.0,0.0,0.0,23500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,1.0,1,0,22282,579888.3125,0,1,1,0.0,0.0,0.0,22282.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,1.0,2,0,24000,502898.6875,0,1,1,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,1.0,3,0,27085,1995131.75,0,1,1,0.0,0.0,0.0,8196.0,9500.0,0.0,0.0,0.0,0.0,6700.0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0,2,0,29258,8086943.5,0,1,1,0.0,0.0,0.0,0.0,0.0,34639.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,1.0,2,0,37500,2235765.5,0,1,1,0.0,0.0,0.0,37500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,1.0,3,0,23983,1164364.75,0,1,1,23983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1.0,1,0,24100,809870.8125,0,1,1,0.0,23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,3.0,2,0,31343,3846501.25,0,1,1,51515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,1.0,3,22850,33062,2450442.75,0,0,1,0.0,24052.0,0.0,23501.0,9561.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,1.0,2,0,20294,1735995.75,0,1,1,0.0,0.0,0.0,2294.0,0.0,0.0,0.0,0.0,18000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,1.0,4,10849,29722,1286817.375,0,0,1,0.0,0.0,0.0,24008.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,1.0,4,15659,26048,1755788.5,0,0,1,0.0,12000.0,0.0,41707.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,1.0,2,0,57644,2189735.0,0,1,1,0.0,15490.0,0.0,20176.0,19440.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,1.0,2,0,39497,1700057.375,0,1,1,0.0,25547.0,0.0,13950.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,1.0,1,0,33087,3548858.25,0,1,1,0.0,0.0,0.0,0.0,0.0,53776.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,1.0,2,0,27574,1211349.25,0,0,1,0.0,0.0,0.0,27574.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,1.0,5,0,43661,3936421.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,43661.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,1.0,3,27307,48798,2472350.25,0,0,1,0.0,0.0,0.0,76105.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,1.0,2,0,32009,1998725.25,0,1,1,0.0,17500.0,0.0,4000.0,15770.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,1.0,3,0,28841,1459199.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,28841.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,2.0,2,0,33344,123767.2031,0,0,1,0.0,31360.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,2.0,1,0,30498,2436063.0,0,1,1,0.0,0.0,0.0,0.0,0.0,30498.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,1.0,2,0,42975,959352.0,0,1,1,21405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,1.0,1,0,23260,1612105.75,0,1,1,0.0,0.0,0.0,10185.0,13075.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1.0,2,0,30659,2619088.5,0,1,1,0.0,8653.0,285.0,27262.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,1.0,2,0,27144,1012024.313,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27144.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,5.0,1,0,23166,3475804.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23166.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1.0,2,0,34759,1633105.375,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,44667.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,8.0,1,0,415632,98960776.0,0,1,1,0.0,266833.0,0.0,0.0,0.0,0.0,483520.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1.0,2,0,44719,1614026.25,0,1,1,0.0,0.0,0.0,972.0,0.0,45909.0,1025.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1.0,1,0,21603,5833800.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21603.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1.0,3,0,591981,102673696.0,0,1,1,0.0,282392.0,0.0,0.0,0.0,0.0,574346.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,1.0,1,0,42900,436252.5,0,0,1,0.0,43050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,5.0,1,0,57952,3091387.5,0,1,1,57952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,1.0,1,0,26232,3094090.0,0,1,1,0.0,0.0,0.0,7970.0,18262.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1.0,2,0,25840,313528.0938,0,0,1,0.0,25840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,1.0,1,0,45145,1268459.0,0,1,1,0.0,0.0,0.0,43813.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,1.0,5,22095,48237,1981115.25,0,1,1,0.0,25915.0,0.0,44417.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1.0,1,0,45522,12250422.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45522.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,1.0,2,0,20088,326778.6875,0,0,1,0.0,508.0,0.0,3500.0,16080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,5.0,2,0,138907,7837692.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139557.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,1.0,2,0,40657,2826828.0,0,1,1,0.0,0.0,0.0,40657.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,1.0,1,0,20200,269016.6875,0,1,1,0.0,18700.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,1.0,1,0,44086,3652708.75,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44091.0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1.0,7,20824,33548,1403820.0,0,0,1,0.0,15000.0,0.0,54372.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,1.0,1,0,47699,14524386.0,1,1,1,0.0,0.0,0.0,0.0,0.0,47000.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,1.0,0,0,274568,25311526.0,1,0,1,0.0,135954.0,0.0,0.0,0.0,0.0,228133.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,1.0,3,0,21282,1245923.75,1,0,1,0.0,0.0,0.0,19658.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,1.0,2,0,41022,3787648.25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41022.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1.0,2,0,28109,3612526.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28109.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1.0,3,12990,20590,409578.4063,0,0,1,0.0,12990.0,0.0,20590.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1.0,1,0,21936,113130.0,0,1,1,0.0,21936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,1.0,1,0,30160,1045838.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30139.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,1.0,11,0,111137,9546165.0,0,1,1,0.0,0.0,0.0,53826.0,0.0,0.0,0.0,0.0,0.0,40878.0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,1.0,1,0,40189,1509292.0,0,1,1,0.0,0.0,28347.0,9113.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1.0,2,0,66484,3046543.0,0,0,1,0.0,18000.0,0.0,49334.0,9000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,1.0,3,0,25151,1356874.75,1,0,1,0.0,0.0,0.0,24155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,1.0,6,0,35770,2640980.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35770.0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,1.0,9,0,48006,3239754.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48006.0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,1.0,2,0,29631,5144392.0,0,1,1,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,21000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1.0,2,0,23472,1625308.625,0,1,1,0.0,0.0,0.0,20695.0,945.0,0.0,0.0,0.0,1065.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,1.0,2,0,21315,2796425.0,0,1,1,0.0,0.0,0.0,20424.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,1.0,4,15812,41298,2190460.0,0,1,1,0.0,28390.0,0.0,36867.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1.0,3,0,34030,1748629.875,0,1,1,0.0,0.0,0.0,34030.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,1.0,2,0,20398,9313513.0,0,1,1,0.0,0.0,0.0,1166.0,0.0,0.0,0.0,19232.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,1.0,1,0,41308,1642471.5,0,1,1,0.0,41308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
103,1.0,3,0,43878,769771.3125,0,0,1,0.0,0.0,0.0,8262.0,6312.0,0.0,0.0,0.0,0.0,12000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
104,1.0,3,0,34976,873711.125,0,1,1,0.0,0.0,0.0,0.0,0.0,34976.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
